TIME,DATA_VALUE,retrieved_at
20091111,2.79,2026-08-05
20091112,2.79,2026-08-05
20091113,2.79,2026-08-05
20091116,2.79,2026-08-05
20091117,2.79,2026-08-05
20091118,2.79,2026-08-05
20091119,2.79,2026-08-05
20091120,2.79,2026-08-05
20091123,2.79,2026-08-05
20091124,2.79,2026-08-05
20091125,2.79,2026-08-05
20091126,2.79,2026-08-05
20091127,2.79,2026-08-05
20091130,2.79,2026-08-05
20091201,2.79,2026-08-05
20091202,2.79,2026-08-05
20091203,2.79,2026-08-05
20091204,2.79,2026-08-05
20091207,2.79,2026-08-05
20091208,2.79,2026-08-05
20091209,2.79,2026-08-05
20091210,2.79,2026-08-05
20091211,2.79,2026-08-05
20091214,2.79,2026-08-05
20091215,2.79,2026-08-05
20091216,2.83,2026-08-05
20091217,2.85,2026-08-05
20091218,2.85,2026-08-05
20091221,2.85,2026-08-05
20091222,2.85,2026-08-05
20091223,2.85,2026-08-05
20091224,2.85,2026-08-05
20091228,2.85,2026-08-05
20091229,2.85,2026-08-05
20091230,2.86,2026-08-05
20091231,2.86,2026-08-05
20100104,2.88,2026-08-05
20100105,2.88,2026-08-05
20100106,2.88,2026-08-05
20100107,2.88,2026-08-05
20100108,2.88,2026-08-05
20100111,2.88,2026-08-05
20100112,2.88,2026-08-05
20100113,2.88,2026-08-05
20100114,2.88,2026-08-05
20100115,2.88,2026-08-05
20100118,2.88,2026-08-05
20100119,2.88,2026-08-05
20100120,2.88,2026-08-05
20100121,2.88,2026-08-05
20100122,2.88,2026-08-05
20100125,2.88,2026-08-05
20100126,2.88,2026-08-05
20100127,2.88,2026-08-05
20100128,2.88,2026-08-05
20100129,2.88,2026-08-05
20100201,2.88,2026-08-05
20100202,2.88,2026-08-05
20100203,2.88,2026-08-05
20100204,2.88,2026-08-05
20100205,2.88,2026-08-05
20100208,2.88,2026-08-05
20100209,2.88,2026-08-05
20100210,2.88,2026-08-05
20100211,2.88,2026-08-05
20100212,2.88,2026-08-05
20100216,2.88,2026-08-05
20100217,2.88,2026-08-05
20100218,2.88,2026-08-05
20100219,2.88,2026-08-05
20100222,2.88,2026-08-05
20100223,2.88,2026-08-05
20100224,2.88,2026-08-05
20100225,2.88,2026-08-05
20100226,2.88,2026-08-05
20100302,2.88,2026-08-05
20100303,2.88,2026-08-05
20100304,2.88,2026-08-05
20100305,2.86,2026-08-05
20100308,2.86,2026-08-05
20100309,2.86,2026-08-05
20100310,2.86,2026-08-05
20100311,2.84,2026-08-05
20100312,2.83,2026-08-05
20100315,2.83,2026-08-05
20100316,2.82,2026-08-05
20100317,2.82,2026-08-05
20100318,2.82,2026-08-05
20100319,2.82,2026-08-05
20100322,2.81,2026-08-05
20100323,2.81,2026-08-05
20100324,2.81,2026-08-05
20100325,2.81,2026-08-05
20100326,2.78,2026-08-05
20100329,2.78,2026-08-05
20100330,2.78,2026-08-05
20100331,2.78,2026-08-05
20100401,2.78,2026-08-05
20100402,2.78,2026-08-05
20100405,2.72,2026-08-05
20100406,2.63,2026-08-05
20100407,2.63,2026-08-05
20100408,2.53,2026-08-05
20100409,2.46,2026-08-05
20100412,2.45,2026-08-05
20100413,2.45,2026-08-05
20100414,2.45,2026-08-05
20100415,2.45,2026-08-05
20100416,2.45,2026-08-05
20100419,2.45,2026-08-05
20100420,2.45,2026-08-05
20100421,2.45,2026-08-05
20100422,2.45,2026-08-05
20100423,2.45,2026-08-05
20100426,2.45,2026-08-05
20100427,2.45,2026-08-05
20100428,2.45,2026-08-05
20100429,2.45,2026-08-05
20100430,2.45,2026-08-05
20100503,2.45,2026-08-05
20100504,2.45,2026-08-05
20100506,2.45,2026-08-05
20100507,2.45,2026-08-05
20100510,2.45,2026-08-05
20100511,2.45,2026-08-05
20100512,2.45,2026-08-05
20100513,2.45,2026-08-05
20100514,2.45,2026-08-05
20100517,2.45,2026-08-05
20100518,2.45,2026-08-05
20100519,2.45,2026-08-05
20100520,2.45,2026-08-05
20100524,2.45,2026-08-05
20100525,2.45,2026-08-05
20100526,2.45,2026-08-05
20100527,2.45,2026-08-05
20100528,2.45,2026-08-05
20100531,2.45,2026-08-05
20100601,2.45,2026-08-05
20100603,2.45,2026-08-05
20100604,2.45,2026-08-05
20100607,2.45,2026-08-05
20100608,2.45,2026-08-05
20100609,2.45,2026-08-05
20100610,2.45,2026-08-05
20100611,2.45,2026-08-05
20100614,2.45,2026-08-05
20100615,2.45,2026-08-05
20100616,2.45,2026-08-05
20100617,2.45,2026-08-05
20100618,2.45,2026-08-05
20100621,2.45,2026-08-05
20100622,2.45,2026-08-05
20100623,2.45,2026-08-05
20100624,2.46,2026-08-05
20100625,2.46,2026-08-05
20100628,2.46,2026-08-05
20100629,2.46,2026-08-05
20100630,2.46,2026-08-05
20100701,2.46,2026-08-05
20100702,2.46,2026-08-05
20100705,2.46,2026-08-05
20100706,2.46,2026-08-05
20100707,2.46,2026-08-05
20100708,2.46,2026-08-05
20100709,2.63,2026-08-05
20100712,2.63,2026-08-05
20100713,2.63,2026-08-05
20100714,2.63,2026-08-05
20100715,2.63,2026-08-05
20100716,2.63,2026-08-05
20100719,2.63,2026-08-05
20100720,2.63,2026-08-05
20100721,2.63,2026-08-05
20100722,2.63,2026-08-05
20100723,2.63,2026-08-05
20100726,2.63,2026-08-05
20100727,2.63,2026-08-05
20100728,2.63,2026-08-05
20100729,2.63,2026-08-05
20100730,2.63,2026-08-05
20100802,2.63,2026-08-05
20100803,2.63,2026-08-05
20100804,2.63,2026-08-05
20100805,2.63,2026-08-05
20100806,2.63,2026-08-05
20100809,2.63,2026-08-05
20100810,2.63,2026-08-05
20100811,2.63,2026-08-05
20100812,2.63,2026-08-05
20100813,2.63,2026-08-05
20100816,2.63,2026-08-05
20100817,2.63,2026-08-05
20100818,2.63,2026-08-05
20100819,2.63,2026-08-05
20100820,2.63,2026-08-05
20100823,2.63,2026-08-05
20100824,2.63,2026-08-05
20100825,2.63,2026-08-05
20100826,2.63,2026-08-05
20100827,2.63,2026-08-05
20100830,2.63,2026-08-05
20100831,2.66,2026-08-05
20100901,2.66,2026-08-05
20100902,2.66,2026-08-05
20100903,2.66,2026-08-05
20100906,2.66,2026-08-05
20100907,2.66,2026-08-05
20100908,2.66,2026-08-05
20100909,2.66,2026-08-05
20100910,2.66,2026-08-05
20100913,2.66,2026-08-05
20100914,2.66,2026-08-05
20100915,2.66,2026-08-05
20100916,2.66,2026-08-05
20100917,2.66,2026-08-05
20100920,2.66,2026-08-05
20100924,2.66,2026-08-05
20100927,2.66,2026-08-05
20100928,2.66,2026-08-05
20100929,2.66,2026-08-05
20100930,2.66,2026-08-05
20101001,2.66,2026-08-05
20101004,2.66,2026-08-05
20101005,2.66,2026-08-05
20101006,2.66,2026-08-05
20101007,2.66,2026-08-05
20101008,2.66,2026-08-05
20101011,2.66,2026-08-05
20101012,2.67,2026-08-05
20101013,2.68,2026-08-05
20101014,2.67,2026-08-05
20101015,2.66,2026-08-05
20101018,2.66,2026-08-05
20101019,2.66,2026-08-05
20101020,2.66,2026-08-05
20101021,2.66,2026-08-05
20101022,2.66,2026-08-05
20101025,2.66,2026-08-05
20101026,2.66,2026-08-05
20101027,2.66,2026-08-05
20101028,2.66,2026-08-05
20101029,2.66,2026-08-05
20101101,2.66,2026-08-05
20101102,2.66,2026-08-05
20101103,2.66,2026-08-05
20101104,2.66,2026-08-05
20101105,2.66,2026-08-05
20101108,2.66,2026-08-05
20101109,2.66,2026-08-05
20101110,2.66,2026-08-05
20101111,2.66,2026-08-05
20101112,2.66,2026-08-05
20101115,2.66,2026-08-05
20101116,2.8,2026-08-05
20101117,2.8,2026-08-05
20101118,2.8,2026-08-05
20101119,2.8,2026-08-05
20101122,2.8,2026-08-05
20101123,2.8,2026-08-05
20101124,2.8,2026-08-05
20101125,2.8,2026-08-05
20101126,2.8,2026-08-05
20101129,2.8,2026-08-05
20101130,2.8,2026-08-05
20101201,2.8,2026-08-05
20101202,2.8,2026-08-05
20101203,2.8,2026-08-05
20101206,2.8,2026-08-05
20101207,2.8,2026-08-05
20101208,2.8,2026-08-05
20101209,2.8,2026-08-05
20101210,2.8,2026-08-05
20101213,2.8,2026-08-05
20101214,2.8,2026-08-05
20101215,2.8,2026-08-05
20101216,2.8,2026-08-05
20101217,2.8,2026-08-05
20101220,2.8,2026-08-05
20101221,2.8,2026-08-05
20101222,2.8,2026-08-05
20101223,2.8,2026-08-05
20101224,2.8,2026-08-05
20101227,2.8,2026-08-05
20101228,2.8,2026-08-05
20101229,2.8,2026-08-05
20101230,2.8,2026-08-05
20101231,2.8,2026-08-05
20110103,2.8,2026-08-05
20110104,2.8,2026-08-05
20110105,2.8,2026-08-05
20110106,2.8,2026-08-05
20110107,2.8,2026-08-05
20110110,2.8,2026-08-05
20110111,2.8,2026-08-05
20110112,2.8,2026-08-05
20110113,2.98,2026-08-05
20110114,2.98,2026-08-05
20110117,2.98,2026-08-05
20110118,2.98,2026-08-05
20110119,2.98,2026-08-05
20110120,3,2026-08-05
20110121,3,2026-08-05
20110124,3.01,2026-08-05
20110125,3.01,2026-08-05
20110126,3.01,2026-08-05
20110127,3.02,2026-08-05
20110128,3.03,2026-08-05
20110131,3.05,2026-08-05
20110201,3.05,2026-08-05
20110207,3.08,2026-08-05
20110208,3.09,2026-08-05
20110209,3.09,2026-08-05
20110210,3.11,2026-08-05
20110211,3.12,2026-08-05
20110214,3.13,2026-08-05
20110215,3.13,2026-08-05
20110216,3.14,2026-08-05
20110217,3.15,2026-08-05
20110218,3.15,2026-08-05
20110221,3.15,2026-08-05
20110222,3.15,2026-08-05
20110223,3.15,2026-08-05
20110224,3.16,2026-08-05
20110225,3.16,2026-08-05
20110228,3.17,2026-08-05
20110302,3.17,2026-08-05
20110303,3.23,2026-08-05
20110304,3.27,2026-08-05
20110307,3.29,2026-08-05
20110308,3.3,2026-08-05
20110309,3.3,2026-08-05
20110310,3.39,2026-08-05
20110311,3.39,2026-08-05
20110314,3.39,2026-08-05
20110315,3.39,2026-08-05
20110316,3.39,2026-08-05
20110317,3.39,2026-08-05
20110318,3.39,2026-08-05
20110321,3.39,2026-08-05
20110322,3.39,2026-08-05
20110323,3.39,2026-08-05
20110324,3.39,2026-08-05
20110325,3.39,2026-08-05
20110328,3.39,2026-08-05
20110329,3.39,2026-08-05
20110330,3.39,2026-08-05
20110331,3.39,2026-08-05
20110401,3.39,2026-08-05
20110404,3.39,2026-08-05
20110405,3.39,2026-08-05
20110406,3.39,2026-08-05
20110407,3.39,2026-08-05
20110408,3.39,2026-08-05
20110411,3.4,2026-08-05
20110412,3.4,2026-08-05
20110413,3.4,2026-08-05
20110414,3.4,2026-08-05
20110415,3.4,2026-08-05
20110418,3.4,2026-08-05
20110419,3.4,2026-08-05
20110420,3.4,2026-08-05
20110421,3.4,2026-08-05
20110422,3.41,2026-08-05
20110425,3.41,2026-08-05
20110426,3.42,2026-08-05
20110427,3.42,2026-08-05
20110428,3.42,2026-08-05
20110429,3.42,2026-08-05
20110502,3.43,2026-08-05
20110503,3.46,2026-08-05
20110504,3.46,2026-08-05
20110506,3.46,2026-08-05
20110509,3.46,2026-08-05
20110511,3.46,2026-08-05
20110512,3.46,2026-08-05
20110513,3.46,2026-08-05
20110516,3.46,2026-08-05
20110517,3.46,2026-08-05
20110518,3.46,2026-08-05
20110519,3.46,2026-08-05
20110520,3.46,2026-08-05
20110523,3.46,2026-08-05
20110524,3.46,2026-08-05
20110525,3.46,2026-08-05
20110526,3.46,2026-08-05
20110527,3.46,2026-08-05
20110530,3.46,2026-08-05
20110531,3.46,2026-08-05
20110601,3.46,2026-08-05
20110602,3.46,2026-08-05
20110603,3.46,2026-08-05
20110607,3.46,2026-08-05
20110608,3.46,2026-08-05
20110609,3.46,2026-08-05
20110610,3.56,2026-08-05
20110613,3.56,2026-08-05
20110614,3.56,2026-08-05
20110615,3.56,2026-08-05
20110616,3.56,2026-08-05
20110617,3.56,2026-08-05
20110620,3.56,2026-08-05
20110621,3.56,2026-08-05
20110622,3.56,2026-08-05
20110623,3.56,2026-08-05
20110624,3.56,2026-08-05
20110627,3.56,2026-08-05
20110628,3.57,2026-08-05
20110629,3.57,2026-08-05
20110630,3.57,2026-08-05
20110701,3.57,2026-08-05
20110704,3.57,2026-08-05
20110705,3.58,2026-08-05
20110706,3.58,2026-08-05
20110707,3.59,2026-08-05
20110708,3.59,2026-08-05
20110711,3.59,2026-08-05
20110712,3.59,2026-08-05
20110713,3.59,2026-08-05
20110714,3.59,2026-08-05
20110715,3.59,2026-08-05
20110718,3.59,2026-08-05
20110719,3.59,2026-08-05
20110720,3.59,2026-08-05
20110721,3.59,2026-08-05
20110722,3.59,2026-08-05
20110725,3.59,2026-08-05
20110726,3.59,2026-08-05
20110727,3.59,2026-08-05
20110728,3.59,2026-08-05
20110729,3.59,2026-08-05
20110801,3.59,2026-08-05
20110802,3.59,2026-08-05
20110803,3.59,2026-08-05
20110804,3.59,2026-08-05
20110805,3.59,2026-08-05
20110808,3.59,2026-08-05
20110809,3.59,2026-08-05
20110810,3.59,2026-08-05
20110811,3.59,2026-08-05
20110812,3.59,2026-08-05
20110816,3.59,2026-08-05
20110817,3.59,2026-08-05
20110818,3.59,2026-08-05
20110819,3.59,2026-08-05
20110822,3.59,2026-08-05
20110823,3.59,2026-08-05
20110824,3.59,2026-08-05
20110825,3.59,2026-08-05
20110826,3.59,2026-08-05
20110829,3.59,2026-08-05
20110830,3.59,2026-08-05
20110831,3.59,2026-08-05
20110901,3.59,2026-08-05
20110902,3.59,2026-08-05
20110905,3.58,2026-08-05
20110906,3.58,2026-08-05
20110907,3.58,2026-08-05
20110908,3.58,2026-08-05
20110909,3.58,2026-08-05
20110914,3.58,2026-08-05
20110915,3.58,2026-08-05
20110916,3.58,2026-08-05
20110919,3.58,2026-08-05
20110920,3.58,2026-08-05
20110921,3.58,2026-08-05
20110922,3.58,2026-08-05
20110923,3.58,2026-08-05
20110926,3.58,2026-08-05
20110927,3.58,2026-08-05
20110928,3.58,2026-08-05
20110929,3.58,2026-08-05
20110930,3.58,2026-08-05
20111004,3.58,2026-08-05
20111005,3.58,2026-08-05
20111006,3.58,2026-08-05
20111007,3.58,2026-08-05
20111010,3.58,2026-08-05
20111011,3.58,2026-08-05
20111012,3.58,2026-08-05
20111013,3.58,2026-08-05
20111014,3.58,2026-08-05
20111017,3.58,2026-08-05
20111018,3.57,2026-08-05
20111019,3.57,2026-08-05
20111020,3.57,2026-08-05
20111021,3.57,2026-08-05
20111024,3.57,2026-08-05
20111025,3.57,2026-08-05
20111026,3.57,2026-08-05
20111027,3.57,2026-08-05
20111028,3.57,2026-08-05
20111031,3.57,2026-08-05
20111101,3.57,2026-08-05
20111102,3.57,2026-08-05
20111103,3.57,2026-08-05
20111104,3.57,2026-08-05
20111107,3.57,2026-08-05
20111108,3.57,2026-08-05
20111109,3.57,2026-08-05
20111110,3.57,2026-08-05
20111111,3.57,2026-08-05
20111114,3.57,2026-08-05
20111115,3.57,2026-08-05
20111116,3.57,2026-08-05
20111117,3.55,2026-08-05
20111118,3.55,2026-08-05
20111121,3.55,2026-08-05
20111122,3.55,2026-08-05
20111123,3.55,2026-08-05
20111124,3.55,2026-08-05
20111125,3.55,2026-08-05
20111128,3.55,2026-08-05
20111129,3.55,2026-08-05
20111130,3.55,2026-08-05
20111201,3.55,2026-08-05
20111202,3.55,2026-08-05
20111205,3.55,2026-08-05
20111206,3.55,2026-08-05
20111207,3.55,2026-08-05
20111208,3.55,2026-08-05
20111209,3.55,2026-08-05
20111212,3.55,2026-08-05
20111213,3.55,2026-08-05
20111214,3.55,2026-08-05
20111215,3.55,2026-08-05
20111216,3.55,2026-08-05
20111219,3.55,2026-08-05
20111220,3.55,2026-08-05
20111221,3.55,2026-08-05
20111222,3.55,2026-08-05
20111223,3.55,2026-08-05
20111226,3.55,2026-08-05
20111227,3.55,2026-08-05
20111228,3.55,2026-08-05
20111229,3.55,2026-08-05
20111230,3.55,2026-08-05
20120102,3.56,2026-08-05
20120103,3.56,2026-08-05
20120104,3.56,2026-08-05
20120105,3.56,2026-08-05
20120106,3.56,2026-08-05
20120109,3.56,2026-08-05
20120110,3.56,2026-08-05
20120111,3.56,2026-08-05
20120112,3.56,2026-08-05
20120113,3.56,2026-08-05
20120116,3.56,2026-08-05
20120117,3.56,2026-08-05
20120118,3.55,2026-08-05
20120119,3.54,2026-08-05
20120120,3.54,2026-08-05
20120125,3.54,2026-08-05
20120126,3.54,2026-08-05
20120127,3.54,2026-08-05
20120130,3.54,2026-08-05
20120131,3.54,2026-08-05
20120201,3.54,2026-08-05
20120202,3.54,2026-08-05
20120203,3.53,2026-08-05
20120206,3.53,2026-08-05
20120207,3.53,2026-08-05
20120208,3.53,2026-08-05
20120209,3.52,2026-08-05
20120210,3.52,2026-08-05
20120213,3.52,2026-08-05
20120214,3.52,2026-08-05
20120215,3.52,2026-08-05
20120216,3.52,2026-08-05
20120217,3.52,2026-08-05
20120220,3.52,2026-08-05
20120221,3.52,2026-08-05
20120222,3.52,2026-08-05
20120223,3.52,2026-08-05
20120224,3.52,2026-08-05
20120227,3.52,2026-08-05
20120228,3.53,2026-08-05
20120229,3.54,2026-08-05
20120302,3.54,2026-08-05
20120305,3.54,2026-08-05
20120306,3.54,2026-08-05
20120307,3.54,2026-08-05
20120308,3.54,2026-08-05
20120309,3.54,2026-08-05
20120312,3.54,2026-08-05
20120313,3.54,2026-08-05
20120314,3.54,2026-08-05
20120315,3.54,2026-08-05
20120316,3.54,2026-08-05
20120319,3.54,2026-08-05
20120320,3.54,2026-08-05
20120321,3.54,2026-08-05
20120322,3.54,2026-08-05
20120323,3.54,2026-08-05
20120326,3.55,2026-08-05
20120327,3.55,2026-08-05
20120328,3.55,2026-08-05
20120329,3.55,2026-08-05
20120330,3.55,2026-08-05
20120402,3.55,2026-08-05
20120403,3.55,2026-08-05
20120404,3.55,2026-08-05
20120405,3.55,2026-08-05
20120406,3.55,2026-08-05
20120409,3.54,2026-08-05
20120410,3.54,2026-08-05
20120412,3.54,2026-08-05
20120413,3.54,2026-08-05
20120416,3.54,2026-08-05
20120417,3.54,2026-08-05
20120418,3.54,2026-08-05
20120419,3.54,2026-08-05
20120420,3.54,2026-08-05
20120423,3.54,2026-08-05
20120424,3.54,2026-08-05
20120425,3.54,2026-08-05
20120426,3.54,2026-08-05
20120427,3.54,2026-08-05
20120430,3.54,2026-08-05
20120502,3.54,2026-08-05
20120503,3.54,2026-08-05
20120504,3.54,2026-08-05
20120507,3.54,2026-08-05
20120508,3.54,2026-08-05
20120509,3.54,2026-08-05
20120510,3.54,2026-08-05
20120511,3.54,2026-08-05
20120514,3.54,2026-08-05
20120515,3.54,2026-08-05
20120516,3.54,2026-08-05
20120517,3.54,2026-08-05
20120518,3.54,2026-08-05
20120521,3.54,2026-08-05
20120522,3.54,2026-08-05
20120523,3.54,2026-08-05
20120524,3.54,2026-08-05
20120525,3.54,2026-08-05
20120529,3.54,2026-08-05
20120530,3.54,2026-08-05
20120531,3.54,2026-08-05
20120601,3.54,2026-08-05
20120604,3.54,2026-08-05
20120605,3.54,2026-08-05
20120607,3.54,2026-08-05
20120608,3.54,2026-08-05
20120611,3.54,2026-08-05
20120612,3.54,2026-08-05
20120613,3.54,2026-08-05
20120614,3.54,2026-08-05
20120615,3.54,2026-08-05
20120618,3.54,2026-08-05
20120619,3.54,2026-08-05
20120620,3.54,2026-08-05
20120621,3.54,2026-08-05
20120622,3.54,2026-08-05
20120625,3.54,2026-08-05
20120626,3.54,2026-08-05
20120627,3.54,2026-08-05
20120628,3.54,2026-08-05
20120629,3.54,2026-08-05
20120702,3.54,2026-08-05
20120703,3.54,2026-08-05
20120704,3.54,2026-08-05
20120705,3.54,2026-08-05
20120706,3.54,2026-08-05
20120709,3.54,2026-08-05
20120710,3.54,2026-08-05
20120711,3.54,2026-08-05
20120712,3.27,2026-08-05
20120713,3.25,2026-08-05
20120716,3.25,2026-08-05
20120717,3.24,2026-08-05
20120718,3.23,2026-08-05
20120719,3.22,2026-08-05
20120720,3.21,2026-08-05
20120723,3.2,2026-08-05
20120724,3.2,2026-08-05
20120725,3.19,2026-08-05
20120726,3.19,2026-08-05
20120727,3.2,2026-08-05
20120730,3.2,2026-08-05
20120731,3.2,2026-08-05
20120801,3.2,2026-08-05
20120802,3.2,2026-08-05
20120803,3.2,2026-08-05
20120806,3.2,2026-08-05
20120807,3.2,2026-08-05
20120808,3.2,2026-08-05
20120809,3.2,2026-08-05
20120810,3.2,2026-08-05
20120813,3.2,2026-08-05
20120814,3.2,2026-08-05
20120816,3.21,2026-08-05
20120817,3.21,2026-08-05
20120820,3.21,2026-08-05
20120821,3.2,2026-08-05
20120822,3.19,2026-08-05
20120823,3.19,2026-08-05
20120824,3.19,2026-08-05
20120827,3.19,2026-08-05
20120828,3.18,2026-08-05
20120829,3.18,2026-08-05
20120830,3.17,2026-08-05
20120831,3.16,2026-08-05
20120903,3.16,2026-08-05
20120904,3.16,2026-08-05
20120905,3.16,2026-08-05
20120906,3.16,2026-08-05
20120907,3.16,2026-08-05
20120910,3.15,2026-08-05
20120911,3.15,2026-08-05
20120912,3.15,2026-08-05
