TIME,DATA_VALUE,retrieved_at
19991117,4.75,2026-08-21
19991118,4.75,2026-08-21
19991119,4.75,2026-08-21
19991120,4.75,2026-08-21
19991121,4.75,2026-08-21
19991122,4.75,2026-08-21
19991123,4.75,2026-08-21
19991124,4.75,2026-08-21
19991125,4.75,2026-08-21
19991126,4.75,2026-08-21
19991127,4.75,2026-08-21
19991128,4.75,2026-08-21
19991129,4.75,2026-08-21
19991130,4.75,2026-08-21
19991201,4.75,2026-08-21
19991202,4.75,2026-08-21
19991203,4.75,2026-08-21
19991204,4.75,2026-08-21
19991205,4.75,2026-08-21
19991206,4.75,2026-08-21
19991207,4.75,2026-08-21
19991208,4.75,2026-08-21
19991209,4.75,2026-08-21
19991210,4.75,2026-08-21
19991211,4.75,2026-08-21
19991212,4.75,2026-08-21
19991213,4.75,2026-08-21
19991214,4.75,2026-08-21
19991215,4.75,2026-08-21
19991216,4.75,2026-08-21
19991217,4.75,2026-08-21
19991218,4.75,2026-08-21
19991219,4.75,2026-08-21
19991220,4.75,2026-08-21
19991221,4.75,2026-08-21
19991222,4.75,2026-08-21
19991223,4.75,2026-08-21
19991224,4.75,2026-08-21
19991225,4.75,2026-08-21
19991226,4.75,2026-08-21
19991227,4.75,2026-08-21
19991228,4.75,2026-08-21
19991229,4.75,2026-08-21
19991230,4.75,2026-08-21
19991231,4.75,2026-08-21
20000101,4.75,2026-08-21
20000102,4.75,2026-08-21
20000103,4.75,2026-08-21
20000104,4.75,2026-08-21
20000105,4.75,2026-08-21
20000106,4.75,2026-08-21
20000107,4.75,2026-08-21
20000108,4.75,2026-08-21
20000109,4.75,2026-08-21
20000110,4.75,2026-08-21
20000111,4.75,2026-08-21
20000112,4.75,2026-08-21
20000113,4.75,2026-08-21
20000114,4.75,2026-08-21
20000115,4.75,2026-08-21
20000116,4.75,2026-08-21
20000117,4.75,2026-08-21
20000118,4.75,2026-08-21
20000119,4.75,2026-08-21
20000120,4.75,2026-08-21
20000121,4.75,2026-08-21
20000122,4.75,2026-08-21
20000123,4.75,2026-08-21
20000124,4.75,2026-08-21
20000125,4.75,2026-08-21
20000126,4.75,2026-08-21
20000127,4.75,2026-08-21
20000128,4.75,2026-08-21
20000129,4.75,2026-08-21
20000130,4.75,2026-08-21
20000131,4.75,2026-08-21
20000201,4.75,2026-08-21
20000202,4.75,2026-08-21
20000203,4.75,2026-08-21
20000204,4.75,2026-08-21
20000205,4.75,2026-08-21
20000206,4.75,2026-08-21
20000207,4.75,2026-08-21
20000208,4.75,2026-08-21
20000209,4.75,2026-08-21
20000210,5,2026-08-21
20000211,5,2026-08-21
20000212,5,2026-08-21
20000213,5,2026-08-21
20000214,5,2026-08-21
20000215,5,2026-08-21
20000216,5,2026-08-21
20000217,5,2026-08-21
20000218,5,2026-08-21
20000219,5,2026-08-21
20000220,5,2026-08-21
20000221,5,2026-08-21
20000222,5,2026-08-21
20000223,5,2026-08-21
20000224,5,2026-08-21
20000225,5,2026-08-21
20000226,5,2026-08-21
20000227,5,2026-08-21
20000228,5,2026-08-21
20000229,5,2026-08-21
20000301,5,2026-08-21
20000302,5,2026-08-21
20000303,5,2026-08-21
20000304,5,2026-08-21
20000305,5,2026-08-21
20000306,5,2026-08-21
20000307,5,2026-08-21
20000308,5,2026-08-21
20000309,5,2026-08-21
20000310,5,2026-08-21
20000311,5,2026-08-21
20000312,5,2026-08-21
20000313,5,2026-08-21
20000314,5,2026-08-21
20000315,5,2026-08-21
20000316,5,2026-08-21
20000317,5,2026-08-21
20000318,5,2026-08-21
20000319,5,2026-08-21
20000320,5,2026-08-21
20000321,5,2026-08-21
20000322,5,2026-08-21
20000323,5,2026-08-21
20000324,5,2026-08-21
20000325,5,2026-08-21
20000326,5,2026-08-21
20000327,5,2026-08-21
20000328,5,2026-08-21
20000329,5,2026-08-21
20000330,5,2026-08-21
20000331,5,2026-08-21
20000401,5,2026-08-21
20000402,5,2026-08-21
20000403,5,2026-08-21
20000404,5,2026-08-21
20000405,5,2026-08-21
20000406,5,2026-08-21
20000407,5,2026-08-21
20000408,5,2026-08-21
20000409,5,2026-08-21
20000410,5,2026-08-21
20000411,5,2026-08-21
20000412,5,2026-08-21
20000413,5,2026-08-21
20000414,5,2026-08-21
20000415,5,2026-08-21
20000416,5,2026-08-21
20000417,5,2026-08-21
20000418,5,2026-08-21
20000419,5,2026-08-21
20000420,5,2026-08-21
20000421,5,2026-08-21
20000422,5,2026-08-21
20000423,5,2026-08-21
20000424,5,2026-08-21
20000425,5,2026-08-21
20000426,5,2026-08-21
20000427,5,2026-08-21
20000428,5,2026-08-21
20000429,5,2026-08-21
20000430,5,2026-08-21
20000501,5,2026-08-21
20000502,5,2026-08-21
20000503,5,2026-08-21
20000504,5,2026-08-21
20000505,5,2026-08-21
20000506,5,2026-08-21
20000507,5,2026-08-21
20000508,5,2026-08-21
20000509,5,2026-08-21
20000510,5,2026-08-21
20000511,5,2026-08-21
20000512,5,2026-08-21
20000513,5,2026-08-21
20000514,5,2026-08-21
20000515,5,2026-08-21
20000516,5,2026-08-21
20000517,5,2026-08-21
20000518,5,2026-08-21
20000519,5,2026-08-21
20000520,5,2026-08-21
20000521,5,2026-08-21
20000522,5,2026-08-21
20000523,5,2026-08-21
20000524,5,2026-08-21
20000525,5,2026-08-21
20000526,5,2026-08-21
20000527,5,2026-08-21
20000528,5,2026-08-21
20000529,5,2026-08-21
20000530,5,2026-08-21
20000531,5,2026-08-21
20000601,5,2026-08-21
20000602,5,2026-08-21
20000603,5,2026-08-21
20000604,5,2026-08-21
20000605,5,2026-08-21
20000606,5,2026-08-21
20000607,5,2026-08-21
20000608,5,2026-08-21
20000609,5,2026-08-21
20000610,5,2026-08-21
20000611,5,2026-08-21
20000612,5,2026-08-21
20000613,5,2026-08-21
20000614,5,2026-08-21
20000615,5,2026-08-21
20000616,5,2026-08-21
20000617,5,2026-08-21
20000618,5,2026-08-21
20000619,5,2026-08-21
20000620,5,2026-08-21
20000621,5,2026-08-21
20000622,5,2026-08-21
20000623,5,2026-08-21
20000624,5,2026-08-21
20000625,5,2026-08-21
20000626,5,2026-08-21
20000627,5,2026-08-21
20000628,5,2026-08-21
20000629,5,2026-08-21
20000630,5,2026-08-21
20000701,5,2026-08-21
20000702,5,2026-08-21
20000703,5,2026-08-21
20000704,5,2026-08-21
20000705,5,2026-08-21
20000706,5,2026-08-21
20000707,5,2026-08-21
20000708,5,2026-08-21
20000709,5,2026-08-21
20000710,5,2026-08-21
20000711,5,2026-08-21
20000712,5,2026-08-21
20000713,5,2026-08-21
20000714,5,2026-08-21
20000715,5,2026-08-21
20000716,5,2026-08-21
20000717,5,2026-08-21
20000718,5,2026-08-21
20000719,5,2026-08-21
20000720,5,2026-08-21
20000721,5,2026-08-21
20000722,5,2026-08-21
20000723,5,2026-08-21
20000724,5,2026-08-21
20000725,5,2026-08-21
20000726,5,2026-08-21
20000727,5,2026-08-21
20000728,5,2026-08-21
20000729,5,2026-08-21
20000730,5,2026-08-21
20000731,5,2026-08-21
20000801,5,2026-08-21
20000802,5,2026-08-21
20000803,5,2026-08-21
20000804,5,2026-08-21
20000805,5,2026-08-21
20000806,5,2026-08-21
20000807,5,2026-08-21
20000808,5,2026-08-21
20000809,5,2026-08-21
20000810,5,2026-08-21
20000811,5,2026-08-21
20000812,5,2026-08-21
20000813,5,2026-08-21
20000814,5,2026-08-21
20000815,5,2026-08-21
20000816,5,2026-08-21
20000817,5,2026-08-21
20000818,5,2026-08-21
20000819,5,2026-08-21
20000820,5,2026-08-21
20000821,5,2026-08-21
20000822,5,2026-08-21
20000823,5,2026-08-21
20000824,5,2026-08-21
20000825,5,2026-08-21
20000826,5,2026-08-21
20000827,5,2026-08-21
20000828,5,2026-08-21
20000829,5,2026-08-21
20000830,5,2026-08-21
20000831,5,2026-08-21
20000901,5,2026-08-21
20000902,5,2026-08-21
20000903,5,2026-08-21
20000904,5,2026-08-21
20000905,5,2026-08-21
20000906,5,2026-08-21
20000907,5,2026-08-21
20000908,5,2026-08-21
20000909,5,2026-08-21
20000910,5,2026-08-21
20000911,5,2026-08-21
20000912,5,2026-08-21
20000913,5,2026-08-21
20000914,5,2026-08-21
20000915,5,2026-08-21
20000916,5,2026-08-21
20000917,5,2026-08-21
20000918,5,2026-08-21
20000919,5,2026-08-21
20000920,5,2026-08-21
20000921,5,2026-08-21
20000922,5,2026-08-21
20000923,5,2026-08-21
20000924,5,2026-08-21
20000925,5,2026-08-21
20000926,5,2026-08-21
20000927,5,2026-08-21
20000928,5,2026-08-21
20000929,5,2026-08-21
20000930,5,2026-08-21
20001001,5,2026-08-21
20001002,5,2026-08-21
20001003,5,2026-08-21
20001004,5,2026-08-21
20001005,5.25,2026-08-21
20001006,5.25,2026-08-21
20001007,5.25,2026-08-21
20001008,5.25,2026-08-21
20001009,5.25,2026-08-21
20001010,5.25,2026-08-21
20001011,5.25,2026-08-21
20001012,5.25,2026-08-21
20001013,5.25,2026-08-21
20001014,5.25,2026-08-21
20001015,5.25,2026-08-21
20001016,5.25,2026-08-21
20001017,5.25,2026-08-21
20001018,5.25,2026-08-21
20001019,5.25,2026-08-21
20001020,5.25,2026-08-21
20001021,5.25,2026-08-21
20001022,5.25,2026-08-21
20001023,5.25,2026-08-21
20001024,5.25,2026-08-21
20001025,5.25,2026-08-21
20001026,5.25,2026-08-21
20001027,5.25,2026-08-21
20001028,5.25,2026-08-21
20001029,5.25,2026-08-21
20001030,5.25,2026-08-21
20001031,5.25,2026-08-21
20001101,5.25,2026-08-21
20001102,5.25,2026-08-21
20001103,5.25,2026-08-21
20001104,5.25,2026-08-21
20001105,5.25,2026-08-21
20001106,5.25,2026-08-21
20001107,5.25,2026-08-21
20001108,5.25,2026-08-21
20001109,5.25,2026-08-21
20001110,5.25,2026-08-21
20001111,5.25,2026-08-21
20001112,5.25,2026-08-21
20001113,5.25,2026-08-21
20001114,5.25,2026-08-21
20001115,5.25,2026-08-21
20001116,5.25,2026-08-21
20001117,5.25,2026-08-21
20001118,5.25,2026-08-21
20001119,5.25,2026-08-21
20001120,5.25,2026-08-21
20001121,5.25,2026-08-21
20001122,5.25,2026-08-21
20001123,5.25,2026-08-21
20001124,5.25,2026-08-21
20001125,5.25,2026-08-21
20001126,5.25,2026-08-21
20001127,5.25,2026-08-21
20001128,5.25,2026-08-21
20001129,5.25,2026-08-21
20001130,5.25,2026-08-21
20001201,5.25,2026-08-21
20001202,5.25,2026-08-21
20001203,5.25,2026-08-21
20001204,5.25,2026-08-21
20001205,5.25,2026-08-21
20001206,5.25,2026-08-21
20001207,5.25,2026-08-21
20001208,5.25,2026-08-21
20001209,5.25,2026-08-21
20001210,5.25,2026-08-21
20001211,5.25,2026-08-21
20001212,5.25,2026-08-21
20001213,5.25,2026-08-21
20001214,5.25,2026-08-21
20001215,5.25,2026-08-21
20001216,5.25,2026-08-21
20001217,5.25,2026-08-21
20001218,5.25,2026-08-21
20001219,5.25,2026-08-21
20001220,5.25,2026-08-21
20001221,5.25,2026-08-21
20001222,5.25,2026-08-21
20001223,5.25,2026-08-21
20001224,5.25,2026-08-21
20001225,5.25,2026-08-21
20001226,5.25,2026-08-21
20001227,5.25,2026-08-21
20001228,5.25,2026-08-21
20001229,5.25,2026-08-21
20001230,5.25,2026-08-21
20001231,5.25,2026-08-21
20010101,5.25,2026-08-21
20010102,5.25,2026-08-21
20010103,5.25,2026-08-21
20010104,5.25,2026-08-21
20010105,5.25,2026-08-21
20010106,5.25,2026-08-21
20010107,5.25,2026-08-21
20010108,5.25,2026-08-21
20010109,5.25,2026-08-21
20010110,5.25,2026-08-21
20010111,5.25,2026-08-21
20010112,5.25,2026-08-21
20010113,5.25,2026-08-21
20010114,5.25,2026-08-21
20010115,5.25,2026-08-21
20010116,5.25,2026-08-21
20010117,5.25,2026-08-21
20010118,5.25,2026-08-21
20010119,5.25,2026-08-21
20010120,5.25,2026-08-21
20010121,5.25,2026-08-21
20010122,5.25,2026-08-21
20010123,5.25,2026-08-21
20010124,5.25,2026-08-21
20010125,5.25,2026-08-21
20010126,5.25,2026-08-21
20010127,5.25,2026-08-21
20010128,5.25,2026-08-21
20010129,5.25,2026-08-21
20010130,5.25,2026-08-21
20010131,5.25,2026-08-21
20010201,5.25,2026-08-21
20010202,5.25,2026-08-21
20010203,5.25,2026-08-21
20010204,5.25,2026-08-21
20010205,5.25,2026-08-21
20010206,5.25,2026-08-21
20010207,5.25,2026-08-21
20010208,5,2026-08-21
20010209,5,2026-08-21
20010210,5,2026-08-21
20010211,5,2026-08-21
20010212,5,2026-08-21
20010213,5,2026-08-21
20010214,5,2026-08-21
20010215,5,2026-08-21
20010216,5,2026-08-21
20010217,5,2026-08-21
20010218,5,2026-08-21
20010219,5,2026-08-21
20010220,5,2026-08-21
20010221,5,2026-08-21
20010222,5,2026-08-21
20010223,5,2026-08-21
20010224,5,2026-08-21
20010225,5,2026-08-21
20010226,5,2026-08-21
20010227,5,2026-08-21
20010228,5,2026-08-21
20010301,5,2026-08-21
20010302,5,2026-08-21
20010303,5,2026-08-21
20010304,5,2026-08-21
20010305,5,2026-08-21
20010306,5,2026-08-21
20010307,5,2026-08-21
20010308,5,2026-08-21
20010309,5,2026-08-21
20010310,5,2026-08-21
20010311,5,2026-08-21
20010312,5,2026-08-21
20010313,5,2026-08-21
20010314,5,2026-08-21
20010315,5,2026-08-21
20010316,5,2026-08-21
20010317,5,2026-08-21
20010318,5,2026-08-21
20010319,5,2026-08-21
20010320,5,2026-08-21
20010321,5,2026-08-21
20010322,5,2026-08-21
20010323,5,2026-08-21
20010324,5,2026-08-21
20010325,5,2026-08-21
20010326,5,2026-08-21
20010327,5,2026-08-21
20010328,5,2026-08-21
20010329,5,2026-08-21
20010330,5,2026-08-21
20010331,5,2026-08-21
20010401,5,2026-08-21
20010402,5,2026-08-21
20010403,5,2026-08-21
20010404,5,2026-08-21
20010405,5,2026-08-21
20010406,5,2026-08-21
20010407,5,2026-08-21
20010408,5,2026-08-21
20010409,5,2026-08-21
20010410,5,2026-08-21
20010411,5,2026-08-21
20010412,5,2026-08-21
20010413,5,2026-08-21
20010414,5,2026-08-21
20010415,5,2026-08-21
20010416,5,2026-08-21
20010417,5,2026-08-21
20010418,5,2026-08-21
20010419,5,2026-08-21
20010420,5,2026-08-21
20010421,5,2026-08-21
20010422,5,2026-08-21
20010423,5,2026-08-21
20010424,5,2026-08-21
20010425,5,2026-08-21
20010426,5,2026-08-21
20010427,5,2026-08-21
20010428,5,2026-08-21
20010429,5,2026-08-21
20010430,5,2026-08-21
20010501,5,2026-08-21
20010502,5,2026-08-21
20010503,5,2026-08-21
20010504,5,2026-08-21
20010505,5,2026-08-21
20010506,5,2026-08-21
20010507,5,2026-08-21
20010508,5,2026-08-21
20010509,5,2026-08-21
20010510,5,2026-08-21
20010511,5,2026-08-21
20010512,5,2026-08-21
20010513,5,2026-08-21
20010514,5,2026-08-21
20010515,5,2026-08-21
20010516,5,2026-08-21
20010517,5,2026-08-21
20010518,5,2026-08-21
20010519,5,2026-08-21
20010520,5,2026-08-21
20010521,5,2026-08-21
20010522,5,2026-08-21
20010523,5,2026-08-21
20010524,5,2026-08-21
20010525,5,2026-08-21
20010526,5,2026-08-21
20010527,5,2026-08-21
20010528,5,2026-08-21
20010529,5,2026-08-21
20010530,5,2026-08-21
20010531,5,2026-08-21
20010601,5,2026-08-21
20010602,5,2026-08-21
20010603,5,2026-08-21
20010604,5,2026-08-21
20010605,5,2026-08-21
20010606,5,2026-08-21
20010607,5,2026-08-21
20010608,5,2026-08-21
20010609,5,2026-08-21
20010610,5,2026-08-21
20010611,5,2026-08-21
20010612,5,2026-08-21
20010613,5,2026-08-21
20010614,5,2026-08-21
20010615,5,2026-08-21
20010616,5,2026-08-21
20010617,5,2026-08-21
20010618,5,2026-08-21
20010619,5,2026-08-21
20010620,5,2026-08-21
20010621,5,2026-08-21
20010622,5,2026-08-21
20010623,5,2026-08-21
20010624,5,2026-08-21
20010625,5,2026-08-21
20010626,5,2026-08-21
20010627,5,2026-08-21
20010628,5,2026-08-21
20010629,5,2026-08-21
20010630,5,2026-08-21
20010701,5,2026-08-21
20010702,5,2026-08-21
20010703,5,2026-08-21
20010704,5,2026-08-21
20010705,4.75,2026-08-21
20010706,4.75,2026-08-21
20010707,4.75,2026-08-21
20010708,4.75,2026-08-21
20010709,4.75,2026-08-21
20010710,4.75,2026-08-21
20010711,4.75,2026-08-21
20010712,4.75,2026-08-21
20010713,4.75,2026-08-21
20010714,4.75,2026-08-21
20010715,4.75,2026-08-21
20010716,4.75,2026-08-21
20010717,4.75,2026-08-21
20010718,4.75,2026-08-21
20010719,4.75,2026-08-21
20010720,4.75,2026-08-21
20010721,4.75,2026-08-21
20010722,4.75,2026-08-21
20010723,4.75,2026-08-21
20010724,4.75,2026-08-21
20010725,4.75,2026-08-21
20010726,4.75,2026-08-21
20010727,4.75,2026-08-21
20010728,4.75,2026-08-21
20010729,4.75,2026-08-21
20010730,4.75,2026-08-21
20010731,4.75,2026-08-21
20010801,4.75,2026-08-21
20010802,4.75,2026-08-21
20010803,4.75,2026-08-21
20010804,4.75,2026-08-21
20010805,4.75,2026-08-21
20010806,4.75,2026-08-21
20010807,4.75,2026-08-21
20010808,4.75,2026-08-21
20010809,4.5,2026-08-21
20010810,4.5,2026-08-21
20010811,4.5,2026-08-21
20010812,4.5,2026-08-21
20010813,4.5,2026-08-21
20010814,4.5,2026-08-21
20010815,4.5,2026-08-21
20010816,4.5,2026-08-21
20010817,4.5,2026-08-21
20010818,4.5,2026-08-21
20010819,4.5,2026-08-21
20010820,4.5,2026-08-21
20010821,4.5,2026-08-21
20010822,4.5,2026-08-21
20010823,4.5,2026-08-21
20010824,4.5,2026-08-21
20010825,4.5,2026-08-21
20010826,4.5,2026-08-21
20010827,4.5,2026-08-21
20010828,4.5,2026-08-21
20010829,4.5,2026-08-21
20010830,4.5,2026-08-21
20010831,4.5,2026-08-21
20010901,4.5,2026-08-21
20010902,4.5,2026-08-21
20010903,4.5,2026-08-21
20010904,4.5,2026-08-21
20010905,4.5,2026-08-21
20010906,4.5,2026-08-21
20010907,4.5,2026-08-21
20010908,4.5,2026-08-21
20010909,4.5,2026-08-21
20010910,4.5,2026-08-21
20010911,4.5,2026-08-21
20010912,4.5,2026-08-21
20010913,4.5,2026-08-21
20010914,4.5,2026-08-21
20010915,4.5,2026-08-21
20010916,4.5,2026-08-21
20010917,4.5,2026-08-21
20010918,4.5,2026-08-21
20010919,4,2026-08-21
20010920,4,2026-08-21
20010921,4,2026-08-21
20010922,4,2026-08-21
20010923,4,2026-08-21
20010924,4,2026-08-21
20010925,4,2026-08-21
20010926,4,2026-08-21
20010927,4,2026-08-21
20010928,4,2026-08-21
20010929,4,2026-08-21
20010930,4,2026-08-21
20011001,4,2026-08-21
20011002,4,2026-08-21
20011003,4,2026-08-21
20011004,4,2026-08-21
20011005,4,2026-08-21
20011006,4,2026-08-21
20011007,4,2026-08-21
20011008,4,2026-08-21
20011009,4,2026-08-21
20011010,4,2026-08-21
20011011,4,2026-08-21
20011012,4,2026-08-21
20011013,4,2026-08-21
20011014,4,2026-08-21
20011015,4,2026-08-21
20011016,4,2026-08-21
20011017,4,2026-08-21
20011018,4,2026-08-21
20011019,4,2026-08-21
20011020,4,2026-08-21
20011021,4,2026-08-21
20011022,4,2026-08-21
20011023,4,2026-08-21
20011024,4,2026-08-21
20011025,4,2026-08-21
20011026,4,2026-08-21
20011027,4,2026-08-21
20011028,4,2026-08-21
20011029,4,2026-08-21
20011030,4,2026-08-21
20011031,4,2026-08-21
20011101,4,2026-08-21
20011102,4,2026-08-21
20011103,4,2026-08-21
20011104,4,2026-08-21
20011105,4,2026-08-21
20011106,4,2026-08-21
20011107,4,2026-08-21
20011108,4,2026-08-21
20011109,4,2026-08-21
20011110,4,2026-08-21
20011111,4,2026-08-21
20011112,4,2026-08-21
20011113,4,2026-08-21
20011114,4,2026-08-21
20011115,4,2026-08-21
20011116,4,2026-08-21
20011117,4,2026-08-21
20011118,4,2026-08-21
20011119,4,2026-08-21
20011120,4,2026-08-21
20011121,4,2026-08-21
20011122,4,2026-08-21
20011123,4,2026-08-21
20011124,4,2026-08-21
20011125,4,2026-08-21
20011126,4,2026-08-21
20011127,4,2026-08-21
20011128,4,2026-08-21
20011129,4,2026-08-21
20011130,4,2026-08-21
20011201,4,2026-08-21
20011202,4,2026-08-21
20011203,4,2026-08-21
20011204,4,2026-08-21
20011205,4,2026-08-21
20011206,4,2026-08-21
20011207,4,2026-08-21
20011208,4,2026-08-21
20011209,4,2026-08-21
20011210,4,2026-08-21
20011211,4,2026-08-21
20011212,4,2026-08-21
20011213,4,2026-08-21
20011214,4,2026-08-21
20011215,4,2026-08-21
20011216,4,2026-08-21
20011217,4,2026-08-21
20011218,4,2026-08-21
20011219,4,2026-08-21
20011220,4,2026-08-21
20011221,4,2026-08-21
20011222,4,2026-08-21
20011223,4,2026-08-21
20011224,4,2026-08-21
20011225,4,2026-08-21
20011226,4,2026-08-21
20011227,4,2026-08-21
20011228,4,2026-08-21
20011229,4,2026-08-21
20011230,4,2026-08-21
20011231,4,2026-08-21
20020101,4,2026-08-21
20020102,4,2026-08-21
20020103,4,2026-08-21
20020104,4,2026-08-21
20020105,4,2026-08-21
20020106,4,2026-08-21
20020107,4,2026-08-21
20020108,4,2026-08-21
20020109,4,2026-08-21
20020110,4,2026-08-21
20020111,4,2026-08-21
20020112,4,2026-08-21
20020113,4,2026-08-21
20020114,4,2026-08-21
20020115,4,2026-08-21
20020116,4,2026-08-21
20020117,4,2026-08-21
20020118,4,2026-08-21
20020119,4,2026-08-21
20020120,4,2026-08-21
20020121,4,2026-08-21
20020122,4,2026-08-21
20020123,4,2026-08-21
20020124,4,2026-08-21
20020125,4,2026-08-21
20020126,4,2026-08-21
20020127,4,2026-08-21
20020128,4,2026-08-21
