TIME,DATA_VALUE,retrieved_at
20080514,5.19,2026-08-05
20080515,5.19,2026-08-05
20080516,5.22,2026-08-05
20080519,5.29,2026-08-05
20080520,5.23,2026-08-05
20080521,5.25,2026-08-05
20080522,5.2,2026-08-05
20080523,5.2,2026-08-05
20080526,5.21,2026-08-05
20080527,5.19,2026-08-05
20080528,5.19,2026-08-05
20080529,5.22,2026-08-05
20080530,5.24,2026-08-05
20080602,5.29,2026-08-05
20080603,5.28,2026-08-05
20080604,5.27,2026-08-05
20080605,5.27,2026-08-05
20080609,5.38,2026-08-05
20080610,5.48,2026-08-05
20080611,5.47,2026-08-05
20080612,5.47,2026-08-05
20080613,5.48,2026-08-05
20080616,5.47,2026-08-05
20080617,5.45,2026-08-05
20080618,5.47,2026-08-05
20080619,5.46,2026-08-05
20080620,5.49,2026-08-05
20080623,5.6,2026-08-05
20080624,5.6,2026-08-05
20080625,5.59,2026-08-05
20080626,5.55,2026-08-05
20080627,5.57,2026-08-05
20080630,5.63,2026-08-05
20080701,5.62,2026-08-05
20080702,5.68,2026-08-05
20080703,5.73,2026-08-05
20080704,5.73,2026-08-05
20080707,5.73,2026-08-05
20080708,5.72,2026-08-05
20080709,5.71,2026-08-05
20080710,5.76,2026-08-05
20080711,5.9,2026-08-05
20080714,5.96,2026-08-05
20080715,5.96,2026-08-05
20080716,5.97,2026-08-05
20080717,5.95,2026-08-05
20080718,5.95,2026-08-05
20080721,6,2026-08-05
20080722,5.91,2026-08-05
20080723,5.88,2026-08-05
20080724,5.86,2026-08-05
20080725,5.84,2026-08-05
20080728,5.88,2026-08-05
20080729,5.85,2026-08-05
20080730,5.83,2026-08-05
20080731,5.86,2026-08-05
20080801,5.83,2026-08-05
20080804,5.87,2026-08-05
20080805,5.85,2026-08-05
20080806,5.82,2026-08-05
20080807,5.8,2026-08-05
20080808,5.84,2026-08-05
20080811,5.86,2026-08-05
20080812,5.88,2026-08-05
20080813,5.88,2026-08-05
20080814,5.93,2026-08-05
20080818,5.95,2026-08-05
20080819,5.89,2026-08-05
20080820,5.86,2026-08-05
20080821,5.85,2026-08-05
20080822,5.9,2026-08-05
20080825,5.94,2026-08-05
20080826,5.91,2026-08-05
20080827,5.89,2026-08-05
20080828,5.86,2026-08-05
20080829,5.87,2026-08-05
20080901,5.93,2026-08-05
20080902,5.96,2026-08-05
20080903,5.91,2026-08-05
20080904,5.88,2026-08-05
20080905,5.88,2026-08-05
20080908,5.85,2026-08-05
20080909,5.84,2026-08-05
20080910,5.82,2026-08-05
20080911,5.79,2026-08-05
20080912,5.77,2026-08-05
20080916,5.66,2026-08-05
20080917,5.71,2026-08-05
20080918,5.93,2026-08-05
20080919,5.88,2026-08-05
20080922,5.94,2026-08-05
20080923,5.97,2026-08-05
20080924,5.99,2026-08-05
20080925,6.03,2026-08-05
20080926,6.09,2026-08-05
20080929,6.07,2026-08-05
20080930,5.92,2026-08-05
20081001,5.94,2026-08-05
20081002,5.91,2026-08-05
20081006,5.98,2026-08-05
20081007,5.92,2026-08-05
20081008,5.93,2026-08-05
20081009,5.69,2026-08-05
20081010,5.64,2026-08-05
20081013,5.68,2026-08-05
20081014,5.68,2026-08-05
20081015,5.64,2026-08-05
20081016,5.7,2026-08-05
20081017,5.65,2026-08-05
20081020,5.67,2026-08-05
20081021,5.69,2026-08-05
20081022,5.49,2026-08-05
20081023,5.53,2026-08-05
20081024,5.58,2026-08-05
20081027,5.32,2026-08-05
20081028,5.42,2026-08-05
20081029,5.46,2026-08-05
20081030,5.46,2026-08-05
20081031,5.48,2026-08-05
20081103,5.49,2026-08-05
20081104,5.43,2026-08-05
20081105,5.36,2026-08-05
20081106,5.25,2026-08-05
20081107,5.23,2026-08-05
20081110,5.37,2026-08-05
20081111,5.39,2026-08-05
20081112,5.36,2026-08-05
20081113,5.5,2026-08-05
20081114,5.58,2026-08-05
20081117,5.46,2026-08-05
20081118,5.49,2026-08-05
20081119,5.34,2026-08-05
20081120,5.32,2026-08-05
20081121,5.19,2026-08-05
20081124,5.21,2026-08-05
20081125,5.21,2026-08-05
20081126,5.13,2026-08-05
20081127,5.13,2026-08-05
20081128,5.15,2026-08-05
20081201,5.07,2026-08-05
20081202,4.95,2026-08-05
20081203,4.79,2026-08-05
20081204,4.79,2026-08-05
20081205,4.61,2026-08-05
20081208,4.58,2026-08-05
20081209,4.52,2026-08-05
20081210,4.55,2026-08-05
20081211,4.14,2026-08-05
20081212,4.02,2026-08-05
20081215,3.95,2026-08-05
20081216,3.8,2026-08-05
20081217,3.78,2026-08-05
20081218,3.76,2026-08-05
20081219,3.76,2026-08-05
20081222,3.76,2026-08-05
20081223,3.75,2026-08-05
20081224,3.63,2026-08-05
20081226,3.55,2026-08-05
20081229,3.48,2026-08-05
20081230,3.25,2026-08-05
20081231,3.25,2026-08-05
20090102,3.2,2026-08-05
20090105,2.99,2026-08-05
20090106,2.96,2026-08-05
20090107,3,2026-08-05
20090108,2.74,2026-08-05
20090109,2.78,2026-08-05
20090112,2.78,2026-08-05
20090113,2.74,2026-08-05
20090114,2.63,2026-08-05
20090115,2.75,2026-08-05
20090116,2.77,2026-08-05
20090119,2.66,2026-08-05
20090120,2.67,2026-08-05
20090121,2.61,2026-08-05
20090122,2.6,2026-08-05
20090123,2.58,2026-08-05
20090128,2.56,2026-08-05
20090129,2.58,2026-08-05
20090130,2.6,2026-08-05
20090202,2.65,2026-08-05
20090203,2.69,2026-08-05
20090204,2.63,2026-08-05
20090205,2.64,2026-08-05
20090206,2.58,2026-08-05
20090209,2.56,2026-08-05
20090210,2.54,2026-08-05
20090211,2.46,2026-08-05
20090212,2.36,2026-08-05
20090213,2.26,2026-08-05
20090216,2.29,2026-08-05
20090217,2.43,2026-08-05
20090218,2.35,2026-08-05
20090219,2.35,2026-08-05
20090220,2.44,2026-08-05
20090223,2.5,2026-08-05
20090224,2.63,2026-08-05
20090225,2.73,2026-08-05
20090226,2.7,2026-08-05
20090227,2.67,2026-08-05
20090302,2.67,2026-08-05
20090303,2.59,2026-08-05
20090304,2.55,2026-08-05
20090305,2.56,2026-08-05
20090306,2.52,2026-08-05
20090309,2.52,2026-08-05
20090310,2.48,2026-08-05
20090311,2.49,2026-08-05
20090312,2.46,2026-08-05
20090313,2.5,2026-08-05
20090316,2.54,2026-08-05
20090317,2.56,2026-08-05
20090318,2.6,2026-08-05
20090319,2.63,2026-08-05
20090320,2.65,2026-08-05
20090323,2.71,2026-08-05
20090324,2.74,2026-08-05
20090325,2.72,2026-08-05
20090326,2.72,2026-08-05
20090327,2.72,2026-08-05
20090330,2.77,2026-08-05
20090331,2.79,2026-08-05
20090401,2.74,2026-08-05
20090402,2.72,2026-08-05
20090403,2.71,2026-08-05
20090406,2.73,2026-08-05
20090407,2.72,2026-08-05
20090408,2.67,2026-08-05
20090409,2.63,2026-08-05
20090410,2.6,2026-08-05
20090413,2.57,2026-08-05
20090414,2.51,2026-08-05
20090415,2.47,2026-08-05
20090416,2.47,2026-08-05
20090417,2.46,2026-08-05
20090420,2.46,2026-08-05
20090421,2.47,2026-08-05
20090422,2.51,2026-08-05
20090423,2.52,2026-08-05
20090424,2.51,2026-08-05
20090427,2.56,2026-08-05
20090428,2.56,2026-08-05
20090429,2.59,2026-08-05
20090430,2.62,2026-08-05
20090504,2.7,2026-08-05
20090506,2.71,2026-08-05
20090507,2.75,2026-08-05
20090508,2.74,2026-08-05
20090511,2.75,2026-08-05
20090512,2.69,2026-08-05
20090513,2.67,2026-08-05
20090514,2.61,2026-08-05
20090515,2.6,2026-08-05
20090518,2.58,2026-08-05
20090519,2.62,2026-08-05
20090520,2.62,2026-08-05
20090521,2.6,2026-08-05
20090522,2.59,2026-08-05
20090525,2.54,2026-08-05
20090526,2.51,2026-08-05
20090527,2.51,2026-08-05
20090528,2.51,2026-08-05
20090529,2.48,2026-08-05
20090601,2.46,2026-08-05
20090602,2.48,2026-08-05
20090603,2.48,2026-08-05
20090604,2.47,2026-08-05
20090605,2.47,2026-08-05
20090608,2.56,2026-08-05
20090609,2.62,2026-08-05
20090610,2.65,2026-08-05
20090611,2.93,2026-08-05
20090612,3.06,2026-08-05
20090615,3.2,2026-08-05
20090616,3.2,2026-08-05
20090617,3.2,2026-08-05
20090618,3.17,2026-08-05
20090619,3.12,2026-08-05
20090622,3.04,2026-08-05
20090623,2.96,2026-08-05
20090624,2.92,2026-08-05
20090625,2.98,2026-08-05
20090626,2.95,2026-08-05
20090629,2.93,2026-08-05
20090630,2.97,2026-08-05
20090701,2.95,2026-08-05
20090702,2.93,2026-08-05
20090703,2.89,2026-08-05
20090706,2.89,2026-08-05
20090707,2.9,2026-08-05
20090708,2.87,2026-08-05
20090709,2.78,2026-08-05
20090710,2.69,2026-08-05
20090713,2.71,2026-08-05
20090714,2.71,2026-08-05
20090715,2.74,2026-08-05
20090716,2.74,2026-08-05
20090717,2.79,2026-08-05
20090720,2.83,2026-08-05
20090721,2.82,2026-08-05
20090722,2.83,2026-08-05
20090723,2.81,2026-08-05
20090724,2.8,2026-08-05
20090727,2.81,2026-08-05
20090728,2.81,2026-08-05
20090729,2.84,2026-08-05
20090730,2.82,2026-08-05
20090731,2.88,2026-08-05
20090803,2.95,2026-08-05
20090804,2.94,2026-08-05
20090805,3.03,2026-08-05
20090806,3.12,2026-08-05
20090807,3.14,2026-08-05
20090810,3.2,2026-08-05
20090811,3.17,2026-08-05
20090812,3.27,2026-08-05
20090813,3.32,2026-08-05
20090814,3.39,2026-08-05
20090817,3.38,2026-08-05
20090818,3.41,2026-08-05
20090819,3.4,2026-08-05
20090820,3.42,2026-08-05
20090821,3.43,2026-08-05
20090824,3.51,2026-08-05
20090825,3.51,2026-08-05
20090826,3.49,2026-08-05
20090827,3.46,2026-08-05
20090828,3.5,2026-08-05
20090831,3.52,2026-08-05
20090901,3.52,2026-08-05
20090902,3.45,2026-08-05
20090903,3.42,2026-08-05
20090904,3.43,2026-08-05
20090907,3.42,2026-08-05
20090908,3.38,2026-08-05
20090909,3.34,2026-08-05
20090910,3.54,2026-08-05
20090911,3.53,2026-08-05
20090914,3.52,2026-08-05
20090915,3.49,2026-08-05
20090916,3.4,2026-08-05
20090917,3.39,2026-08-05
20090918,3.38,2026-08-05
20090921,3.44,2026-08-05
20090922,3.48,2026-08-05
20090923,3.49,2026-08-05
20090924,3.5,2026-08-05
20090925,3.51,2026-08-05
20090928,3.55,2026-08-05
20090929,3.58,2026-08-05
20090930,3.54,2026-08-05
20091001,3.54,2026-08-05
20091005,3.54,2026-08-05
20091006,3.61,2026-08-05
20091007,3.62,2026-08-05
20091008,3.63,2026-08-05
20091009,3.55,2026-08-05
20091012,3.47,2026-08-05
20091013,3.44,2026-08-05
20091014,3.42,2026-08-05
20091015,3.43,2026-08-05
20091016,3.52,2026-08-05
20091019,3.52,2026-08-05
20091020,3.53,2026-08-05
20091021,3.52,2026-08-05
20091022,3.54,2026-08-05
20091023,3.58,2026-08-05
20091026,3.62,2026-08-05
20091027,3.57,2026-08-05
20091028,3.55,2026-08-05
20091029,3.52,2026-08-05
20091030,3.52,2026-08-05
20091102,3.49,2026-08-05
20091103,3.47,2026-08-05
20091104,3.48,2026-08-05
20091105,3.45,2026-08-05
20091106,3.44,2026-08-05
20091109,3.41,2026-08-05
20091110,3.37,2026-08-05
20091111,3.34,2026-08-05
20091112,3.29,2026-08-05
20091113,3.24,2026-08-05
20091116,3.24,2026-08-05
20091117,3.2,2026-08-05
20091118,3.2,2026-08-05
20091119,3.19,2026-08-05
20091120,3.19,2026-08-05
20091123,3.23,2026-08-05
20091124,3.23,2026-08-05
20091125,3.23,2026-08-05
20091126,3.21,2026-08-05
20091127,3.13,2026-08-05
20091130,3.14,2026-08-05
20091201,3.13,2026-08-05
20091202,3.18,2026-08-05
20091203,3.19,2026-08-05
20091204,3.22,2026-08-05
20091207,3.27,2026-08-05
20091208,3.25,2026-08-05
20091209,3.24,2026-08-05
20091210,3.34,2026-08-05
20091211,3.33,2026-08-05
20091214,3.35,2026-08-05
20091215,3.33,2026-08-05
20091216,3.38,2026-08-05
20091217,3.38,2026-08-05
20091218,3.36,2026-08-05
20091221,3.37,2026-08-05
20091222,3.44,2026-08-05
20091223,3.42,2026-08-05
20091224,3.44,2026-08-05
20091228,3.47,2026-08-05
20091229,3.5,2026-08-05
20091230,3.52,2026-08-05
20091231,3.52,2026-08-05
20100104,3.54,2026-08-05
20100105,3.46,2026-08-05
20100106,3.49,2026-08-05
20100107,3.42,2026-08-05
20100108,3.42,2026-08-05
20100111,3.28,2026-08-05
20100112,3.27,2026-08-05
20100113,3.27,2026-08-05
20100114,3.27,2026-08-05
20100115,3.28,2026-08-05
20100118,3.3,2026-08-05
20100119,3.28,2026-08-05
20100120,3.29,2026-08-05
20100121,3.3,2026-08-05
20100122,3.28,2026-08-05
20100125,3.3,2026-08-05
20100126,3.27,2026-08-05
20100127,3.29,2026-08-05
20100128,3.32,2026-08-05
20100129,3.29,2026-08-05
20100201,3.29,2026-08-05
20100202,3.27,2026-08-05
20100203,3.26,2026-08-05
20100204,3.24,2026-08-05
20100205,3.21,2026-08-05
20100208,3.23,2026-08-05
20100209,3.22,2026-08-05
20100210,3.22,2026-08-05
20100211,3.18,2026-08-05
20100212,3.12,2026-08-05
20100216,3.11,2026-08-05
20100217,3.1,2026-08-05
20100218,3.1,2026-08-05
20100219,3.15,2026-08-05
20100222,3.18,2026-08-05
20100223,3.16,2026-08-05
20100224,3.15,2026-08-05
20100225,3.12,2026-08-05
20100226,3.12,2026-08-05
20100302,3.11,2026-08-05
20100303,3.08,2026-08-05
20100304,3.07,2026-08-05
20100305,3.07,2026-08-05
20100308,3.1,2026-08-05
20100309,3.08,2026-08-05
20100310,3.06,2026-08-05
20100311,2.95,2026-08-05
20100312,2.91,2026-08-05
20100315,2.9,2026-08-05
20100316,2.84,2026-08-05
20100317,2.8,2026-08-05
20100318,2.77,2026-08-05
20100319,2.77,2026-08-05
20100322,2.75,2026-08-05
20100323,2.81,2026-08-05
20100324,2.82,2026-08-05
20100325,2.73,2026-08-05
20100326,2.73,2026-08-05
20100329,2.73,2026-08-05
20100330,2.73,2026-08-05
20100331,2.72,2026-08-05
20100401,2.67,2026-08-05
20100402,2.66,2026-08-05
20100405,2.69,2026-08-05
20100406,2.71,2026-08-05
20100407,2.71,2026-08-05
20100408,2.68,2026-08-05
20100409,2.69,2026-08-05
20100412,2.72,2026-08-05
20100413,2.72,2026-08-05
20100414,2.73,2026-08-05
20100415,2.73,2026-08-05
20100416,2.71,2026-08-05
20100419,2.72,2026-08-05
20100420,2.72,2026-08-05
20100421,2.73,2026-08-05
20100422,2.72,2026-08-05
20100423,2.72,2026-08-05
20100426,2.72,2026-08-05
20100427,2.7,2026-08-05
20100428,2.69,2026-08-05
20100429,2.67,2026-08-05
20100430,2.68,2026-08-05
20100503,2.73,2026-08-05
20100504,2.75,2026-08-05
20100506,2.79,2026-08-05
20100507,2.77,2026-08-05
20100510,2.81,2026-08-05
20100511,2.79,2026-08-05
20100512,2.87,2026-08-05
20100513,2.89,2026-08-05
20100514,2.88,2026-08-05
20100517,2.89,2026-08-05
20100518,2.89,2026-08-05
20100519,2.89,2026-08-05
20100520,2.89,2026-08-05
20100524,2.87,2026-08-05
20100525,2.85,2026-08-05
20100526,2.87,2026-08-05
20100527,2.86,2026-08-05
20100528,2.89,2026-08-05
20100531,2.9,2026-08-05
20100601,2.9,2026-08-05
20100603,2.94,2026-08-05
20100604,2.96,2026-08-05
20100607,2.96,2026-08-05
20100608,2.96,2026-08-05
20100609,2.95,2026-08-05
20100610,2.97,2026-08-05
20100611,2.99,2026-08-05
20100614,3.02,2026-08-05
20100615,3.03,2026-08-05
20100616,3.03,2026-08-05
20100617,3.01,2026-08-05
20100618,3.01,2026-08-05
20100621,3.06,2026-08-05
20100622,3.07,2026-08-05
20100623,3.08,2026-08-05
20100624,3.09,2026-08-05
20100625,3.11,2026-08-05
20100628,3.16,2026-08-05
20100629,3.15,2026-08-05
20100630,3.13,2026-08-05
20100701,3.11,2026-08-05
20100702,3.12,2026-08-05
20100705,3.12,2026-08-05
20100706,3.11,2026-08-05
20100707,3.14,2026-08-05
20100708,3.17,2026-08-05
20100709,3.19,2026-08-05
20100712,3.23,2026-08-05
20100713,3.23,2026-08-05
20100714,3.25,2026-08-05
20100715,3.22,2026-08-05
20100716,3.21,2026-08-05
20100719,3.21,2026-08-05
20100720,3.21,2026-08-05
20100721,3.17,2026-08-05
20100722,3.15,2026-08-05
20100723,3.16,2026-08-05
20100726,3.17,2026-08-05
20100727,3.16,2026-08-05
20100728,3.16,2026-08-05
20100729,3.14,2026-08-05
20100730,3.14,2026-08-05
20100802,3.17,2026-08-05
20100803,3.18,2026-08-05
20100804,3.17,2026-08-05
20100805,3.2,2026-08-05
20100806,3.22,2026-08-05
20100809,3.25,2026-08-05
20100810,3.25,2026-08-05
20100811,3.23,2026-08-05
20100812,3.19,2026-08-05
20100813,3.18,2026-08-05
20100816,3.18,2026-08-05
20100817,3.18,2026-08-05
20100818,3.17,2026-08-05
20100819,3.17,2026-08-05
20100820,3.17,2026-08-05
20100823,3.17,2026-08-05
20100824,3.16,2026-08-05
20100825,3.16,2026-08-05
20100826,3.16,2026-08-05
20100827,3.17,2026-08-05
20100830,3.2,2026-08-05
20100831,3.2,2026-08-05
20100901,3.26,2026-08-05
20100902,3.24,2026-08-05
20100903,3.25,2026-08-05
20100906,3.26,2026-08-05
20100907,3.24,2026-08-05
20100908,3.23,2026-08-05
20100909,3.05,2026-08-05
20100910,3.04,2026-08-05
20100913,2.95,2026-08-05
20100914,2.89,2026-08-05
20100915,2.91,2026-08-05
20100916,2.9,2026-08-05
20100917,2.92,2026-08-05
20100920,2.94,2026-08-05
20100924,2.9,2026-08-05
20100927,2.91,2026-08-05
20100928,2.91,2026-08-05
20100929,2.9,2026-08-05
20100930,2.9,2026-08-05
20101001,2.88,2026-08-05
20101004,2.93,2026-08-05
20101005,2.93,2026-08-05
20101006,2.94,2026-08-05
20101007,2.94,2026-08-05
20101008,2.93,2026-08-05
20101011,2.95,2026-08-05
20101012,2.94,2026-08-05
20101013,2.96,2026-08-05
20101014,2.79,2026-08-05
20101015,2.78,2026-08-05
20101018,2.78,2026-08-05
20101019,2.84,2026-08-05
20101020,2.87,2026-08-05
20101021,2.88,2026-08-05
20101022,2.83,2026-08-05
20101025,2.82,2026-08-05
20101026,2.81,2026-08-05
20101027,2.84,2026-08-05
20101028,2.83,2026-08-05
20101029,2.85,2026-08-05
20101101,2.94,2026-08-05
20101102,2.95,2026-08-05
20101103,2.97,2026-08-05
20101104,3.04,2026-08-05
20101105,3.1,2026-08-05
20101108,3.14,2026-08-05
20101109,3.15,2026-08-05
20101110,3.13,2026-08-05
20101111,3.12,2026-08-05
20101112,3.12,2026-08-05
20101115,3.13,2026-08-05
20101116,3.03,2026-08-05
20101117,3.03,2026-08-05
20101118,3.01,2026-08-05
20101119,2.99,2026-08-05
20101122,3,2026-08-05
20101123,3.03,2026-08-05
20101124,2.99,2026-08-05
20101125,2.98,2026-08-05
20101126,2.99,2026-08-05
20101129,2.96,2026-08-05
20101130,2.95,2026-08-05
20101201,2.97,2026-08-05
20101202,2.97,2026-08-05
20101203,2.97,2026-08-05
20101206,2.98,2026-08-05
20101207,2.99,2026-08-05
20101208,3.05,2026-08-05
20101209,3.05,2026-08-05
20101210,3.05,2026-08-05
20101213,3.11,2026-08-05
20101214,3.12,2026-08-05
20101215,3.17,2026-08-05
20101216,3.15,2026-08-05
20101217,3.15,2026-08-05
20101220,3.14,2026-08-05
20101221,3.09,2026-08-05
20101222,3.06,2026-08-05
20101223,3.06,2026-08-05
20101224,3.06,2026-08-05
20101227,3.1,2026-08-05
20101228,3.11,2026-08-05
20101229,3.11,2026-08-05
20101230,3.11,2026-08-05
20101231,3.11,2026-08-05
20110103,3.13,2026-08-05
20110104,3.11,2026-08-05
20110105,3.09,2026-08-05
20110106,3.1,2026-08-05
20110107,3.1,2026-08-05
20110110,3.13,2026-08-05
20110111,3.16,2026-08-05
20110112,3.16,2026-08-05
20110113,3.26,2026-08-05
20110114,3.32,2026-08-05
20110117,3.41,2026-08-05
20110118,3.39,2026-08-05
20110119,3.44,2026-08-05
20110120,3.45,2026-08-05
20110121,3.45,2026-08-05
20110124,3.48,2026-08-05
20110125,3.49,2026-08-05
20110126,3.48,2026-08-05
20110127,3.49,2026-08-05
20110128,3.51,2026-08-05
20110131,3.55,2026-08-05
20110201,3.57,2026-08-05
20110207,3.65,2026-08-05
20110208,3.63,2026-08-05
20110209,3.62,2026-08-05
20110210,3.61,2026-08-05
20110211,3.59,2026-08-05
20110214,3.59,2026-08-05
20110215,3.57,2026-08-05
20110216,3.56,2026-08-05
20110217,3.57,2026-08-05
20110218,3.56,2026-08-05
20110221,3.57,2026-08-05
20110222,3.56,2026-08-05
20110223,3.56,2026-08-05
20110224,3.54,2026-08-05
20110225,3.57,2026-08-05
20110228,3.57,2026-08-05
20110302,3.59,2026-08-05
20110303,3.66,2026-08-05
20110304,3.67,2026-08-05
20110307,3.67,2026-08-05
20110308,3.66,2026-08-05
20110309,3.64,2026-08-05
20110310,3.59,2026-08-05
20110311,3.57,2026-08-05
20110314,3.57,2026-08-05
20110315,3.53,2026-08-05
20110316,3.56,2026-08-05
20110317,3.57,2026-08-05
20110318,3.57,2026-08-05
20110321,3.59,2026-08-05
20110322,3.59,2026-08-05
20110323,3.58,2026-08-05
20110324,3.58,2026-08-05
20110325,3.6,2026-08-05
20110328,3.62,2026-08-05
20110329,3.61,2026-08-05
20110330,3.61,2026-08-05
20110331,3.59,2026-08-05
20110401,3.57,2026-08-05
20110404,3.56,2026-08-05
20110405,3.56,2026-08-05
20110406,3.55,2026-08-05
20110407,3.54,2026-08-05
20110408,3.57,2026-08-05
20110411,3.57,2026-08-05
20110412,3.55,2026-08-05
20110413,3.56,2026-08-05
20110414,3.56,2026-08-05
20110415,3.57,2026-08-05
20110418,3.58,2026-08-05
20110419,3.59,2026-08-05
20110420,3.61,2026-08-05
20110421,3.65,2026-08-05
20110422,3.67,2026-08-05
20110425,3.73,2026-08-05
20110426,3.73,2026-08-05
20110427,3.73,2026-08-05
20110428,3.71,2026-08-05
20110429,3.71,2026-08-05
20110502,3.7,2026-08-05
20110503,3.7,2026-08-05
20110504,3.7,2026-08-05
20110506,3.68,2026-08-05
20110509,3.69,2026-08-05
20110511,3.67,2026-08-05
20110512,3.64,2026-08-05
20110513,3.62,2026-08-05
20110516,3.6,2026-08-05
20110517,3.6,2026-08-05
20110518,3.6,2026-08-05
20110519,3.59,2026-08-05
20110520,3.59,2026-08-05
20110523,3.58,2026-08-05
20110524,3.58,2026-08-05
20110525,3.58,2026-08-05
20110526,3.6,2026-08-05
20110527,3.59,2026-08-05
20110530,3.58,2026-08-05
20110531,3.58,2026-08-05
20110601,3.59,2026-08-05
20110602,3.55,2026-08-05
20110603,3.55,2026-08-05
20110607,3.53,2026-08-05
20110608,3.53,2026-08-05
20110609,3.55,2026-08-05
20110610,3.61,2026-08-05
20110613,3.63,2026-08-05
20110614,3.64,2026-08-05
20110615,3.64,2026-08-05
20110616,3.62,2026-08-05
20110617,3.63,2026-08-05
20110620,3.62,2026-08-05
20110621,3.62,2026-08-05
20110622,3.62,2026-08-05
20110623,3.62,2026-08-05
20110624,3.65,2026-08-05
20110627,3.66,2026-08-05
20110628,3.66,2026-08-05
20110629,3.7,2026-08-05
20110630,3.7,2026-08-05
20110701,3.71,2026-08-05
20110704,3.71,2026-08-05
20110705,3.7,2026-08-05
20110706,3.71,2026-08-05
20110707,3.71,2026-08-05
20110708,3.74,2026-08-05
20110711,3.73,2026-08-05
20110712,3.69,2026-08-05
20110713,3.7,2026-08-05
20110714,3.7,2026-08-05
20110715,3.69,2026-08-05
20110718,3.69,2026-08-05
20110719,3.69,2026-08-05
20110720,3.7,2026-08-05
20110721,3.7,2026-08-05
20110722,3.73,2026-08-05
20110725,3.76,2026-08-05
20110726,3.79,2026-08-05
20110727,3.79,2026-08-05
20110728,3.79,2026-08-05
20110729,3.83,2026-08-05
20110801,3.85,2026-08-05
20110802,3.82,2026-08-05
20110803,3.78,2026-08-05
20110804,3.75,2026-08-05
20110805,3.69,2026-08-05
20110808,3.65,2026-08-05
20110809,3.61,2026-08-05
20110810,3.54,2026-08-05
20110811,3.55,2026-08-05
20110812,3.54,2026-08-05
20110816,3.55,2026-08-05
20110817,3.57,2026-08-05
20110818,3.56,2026-08-05
20110819,3.51,2026-08-05
20110822,3.52,2026-08-05
20110823,3.52,2026-08-05
20110824,3.5,2026-08-05
20110825,3.5,2026-08-05
20110826,3.51,2026-08-05
20110829,3.52,2026-08-05
20110830,3.51,2026-08-05
20110831,3.51,2026-08-05
20110901,3.49,2026-08-05
20110902,3.48,2026-08-05
20110905,3.43,2026-08-05
20110906,3.42,2026-08-05
20110907,3.47,2026-08-05
20110908,3.43,2026-08-05
20110909,3.41,2026-08-05
20110914,3.38,2026-08-05
20110915,3.41,2026-08-05
20110916,3.43,2026-08-05
20110919,3.5,2026-08-05
